level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	1	1	49	3	2115	2747	8	2	89.204338	-
5	1	1	1	49	4	2041	2717	59	50	90.550934	واس
5	1	1	1	49	5	1814	2718	61	39	64.320099	الأحد؛
5	1	1	1	49	6	1746	2718	54	39	91.350876	جمادى
5	1	1	1	49	7	1672	2718	57	39	92.245918	الآخرة
5	1	1	1	49	8	1607	2728	55	16	56.296314	445١ه‏
5	1	1	1	49	9	1519	2718	79	39	64.239731	الموافق
5	1	1	1	49	10	1410	2734	20	19	26.523239	as
5	1	1	1	49	11	1436	2718	54	39	35.395798	pet!‏
5	1	1	1	49	12	1341	2718	55	39	90.456047	صاحب
5	1	1	1	49	13	1273	2718	48	39	91.631584	السمو
5	1	1	1	49	14	1202	2718	60	39	90.413162	الشيخ
5	1	1	1	49	15	1137	2718	54	39	92.526894	مشعل
5	1	1	1	49	16	953	2720	46	49	90.303703	وصلت
5	1	1	1	49	17	916	2720	26	49	92.900314	إلى
5	1	1	1	49	18	867	2720	41	49	92.964798	مطار
5	1	1	1	49	19	794	2720	65	49	62.308140	العريثى
5	1	1	1	49	20	730	2720	47	49	79.878059	الدولي
5	1	1	1	49	21	637	2720	82	49	92.716476	بجمهورية
5	1	1	1	49	22	583	2720	40	49	87.759392	مصر
5	1	1	1	49	23	494	2718	59	37	91.472336	إجمالي
5	1	1	1	49	24	447	2718	38	37	92.689590	يبلغ
5	1	1	1	49	25	424	2723	20	15	77.855728	1A‏
5	1	1	1	49	26	377	2718	37	37	92.107430	طناء
5	1	1	1	49	27	318	2718	49	37	91.527260	تمهيدا
5	1	1	1	49	28	267	2718	45	37	91.527260	لنقلها
5	1	1	1	49	29	237	2718	22	37	93.222321	إلى
5	1	1	1	49	30	138	2718	93	37	89.869049	المتضررين
4	1	1	1	50	0	414	2767	1836	27	-1	
5	1	1	1	50	1	2229	2780	21	9	52.295189	50
5	1	1	1	50	2	2106	2785	4	4	92.923553	0
5	1	1	1	50	3	1929	2773	8	21	73.013054	85
5	1	1	1	50	4	1723	2781	4	6	93.940804	5
5	1	1	1	50	5	1538	2780	8	4	92.481110	5
5	1	1	1	50	6	1471	2772	4	5	79.370506	3
5	1	1	1	50	7	1242	2772	4	4	86.060387	5
5	1	1	1	50	8	526	2767	16	15	89.071671	اخل
5	1	1	1	50	9	475	2767	28	16	88.649216	قطاع
5	1	1	1	50	10	414	2767	37	15	88.567688	غزة.
4	1	1	1	51	0	145	2764	2116	70	-1	
5	1	1	1	51	1	2222	2767	42	47	70.779961	بناءً
5	1	1	1	51	2	2187	2767	27	47	93.300385	على
5	1	1	1	51	3	2125	2767	51	47	93.210762	توجيه
5	1	1	1	51	4	2075	2767	42	47	92.925171	خادم
5	1	1	1	51	5	1999	2767	67	47	92.129898	الحرمين
5	1	1	1	51	6	1908	2767	80	47	93.030693	الشريفين
5	1	1	1	51	7	1854	2776	22	15	77.210365	١‏
5	1	1	1	51	8	1767	2782	74	17	42.514290	ديسمير
5	1	1	1	51	9	1679	2783	17	18	43.402679	ca
5	1	1	1	51	10	1734	2776	24	15	61.912067	73١77‏
5	1	1	1	51	11	1613	2777	55	21	92.090797	لدولة
5	1	1	1	51	12	1528	2776	75	23	39.509514	الكويت2ء
5	1	1	1	51	13	1426	2776	64	17	92.312378	الأحمد
5	1	1	1	51	14	1348	2776	63	23	91.847511	الجابر
5	1	1	1	51	15	1261	2776	74	24	91.229347	الصباح
5	1	1	1	51	16	1202	2776	44	24	91.581146	أمير
5	1	1	1	51	17	1141	2777	48	21	91.398636	دولة
5	1	1	1	51	18	932	2764	66	55	93.115356	العربية
5	1	1	1	51	19	891	2764	32	55	93.115356	يوم
5	1	1	1	51	20	805	2764	72	55	0.000000	الثلاثاء ‏
5	1	1	1	51	21	743	2764	49	55	0.000000	جمادى
5	1	1	1	51	22	667	2764	61	55	92.570694	الآخرة
5	1	1	1	51	23	623	2791	32	16	37.481804	440
5	1	1	1	51	24	586	2791	27	16	37.481804	١ه‏
5	1	1	1	51	25	420	2772	53	56	37.345024	0
5	1	1	1	51	26	319	2812	76	15	46.242439	0200
5	1	1	1	51	27	145	2812	119	22	33.683708	spe‏
4	1	1	1	52	0	138	2811	2032	37	-1	
5	1	1	1	52	1	2139	2834	31	4	59.694859	55
5	1	1	1	52	2	2026	2815	41	33	51.506783	2100
5	1	1	1	52	3	1924	2826	15	9	63.779465	3“
5	1	1	1	52	4	1754	2814	26	33	87.482910	زاء
5	1	1	1	52	5	1646	2825	26	15	44.483757	QS‏
5	1	1	1	52	6	1597	2824	24	16	93.101372	وفاة
5	1	1	1	52	7	1416	2829	18	11	34.184677	ec‏
5	1	1	1	52	8	1379	2825	4	4	89.546669	الذى
5	1	1	1	52	9	1297	2820	54	21	87.469177	أعرب
5	1	1	1	52	10	1262	2828	4	3	93.153831	عن
5	1	1	1	52	11	1228	2827	4	3	90.786057	حزيل
5	1	1	1	52	12	1142	2825	44	15	91.753052	شكره
5	1	1	1	52	13	946	2811	14	3	80.052017	1
5	1	1	1	52	14	504	2808	49	37	41.757488	وتاتي
5	1	1	1	52	15	467	2808	30	37	93.306206	هذه
5	1	1	1	52	16	373	2812	45	25	91.779282	المساعدات
5	1	1	1	52	17	351	2808	20	37	93.156097	في
5	1	1	1	52	18	307	2808	36	37	92.156723	إطار
5	1	1	1	52	19	270	2817	48	18	92.329628	دور
5	1	1	1	52	20	138	2812	36	33	61.254242	ديه
4	1	1	1	53	0	143	2825	2117	53	-1	
5	1	1	1	53	1	2222	2818	42	44	90.397728	الملك
5	1	1	1	53	2	2167	2818	47	44	90.777504	سلمان
5	1	1	1	53	3	2137	2818	20	44	93.246956	بن
5	1	1	1	53	4	2038	2831	222	23	90.265625	عبدالعزيز
5	1	1	1	53	5	2014	2831	17	21	93.303734	آل
5	1	1	1	53	6	1952	2818	51	44	73.561745	سعود,
5	1	1	1	53	7	1911	2835	29	20	57.799736	قرّم
5	1	1	1	53	8	1815	2825	61	23	91.155663	واجب
5	1	1	1	53	9	1766	2825	41	22	90.396133	العزاء
5	1	1	1	53	10	1675	2825	73	22	85.742310	والمواساة
5	1	1	1	53	11	1642	2818	17	44	92.378036	في
5	1	1	1	53	12	1589	2818	42	44	92.153130	وفاة
5	1	1	1	53	13	1527	2825	62	23	34.763779	ali‏
5	1	1	1	53	14	1422	2825	68	22	64.779053	الكويت,
5	1	1	1	53	15	1361	2818	46	44	93.246689	الذي
5	1	1	1	53	16	1303	2818	48	44	92.417992	أعرب
5	1	1	1	53	17	1259	2818	29	44	93.164436	عن
5	1	1	1	53	18	1199	2818	50	44	92.159439	جزيل
5	1	1	1	53	19	1147	2818	42	44	38.516808	شكر
5	1	1	1	53	20	930	2841	68	24	37.315613	اللواتدق
5	1	1	1	53	21	903	2841	18	18	34.948997	16
5	1	1	1	53	22	827	2849	56	16	16.228378	ميسصين
5	1	1	1	53	23	747	2842	69	24	13.433159	1017م
5	1	1	1	53	24	670	2842	69	23	32.233543	الطاكوة
5	1	1	1	53	25	588	2842	74	23	0.000000	المقلفح. ‏
5	1	1	1	53	26	437	2856	115	22	0.000000	رروويه
5	1	1	1	53	27	404	2856	4	3	2.272026	ريض
5	1	1	1	53	28	323	2836	64	46	0.000000	اللحيون
5	1	1	1	53	29	248	2836	67	46	36.428017	والوقوق
5	1	1	1	53	30	216	2836	21	46	70.157181	مم
5	1	1	1	53	31	143	2856	59	16	40.133972	enh)‏
4	1	1	1	54	0	149	2862	2111	38	-1	
5	1	1	1	54	1	2190	2877	70	16	92.861763	صاحب
5	1	1	1	54	2	2132	2859	60	45	70.148720	السمو
5	1	1	1	54	3	2065	2859	49	45	70.148720	الملكي
5	1	1	1	54	4	1991	2859	59	45	92.006256	الأمير
5	1	1	1	54	5	1938	2859	43	45	93.148041	محمد
5	1	1	1	54	6	1901	2859	30	45	75.666580	ين
5	1	1	1	54	7	1820	2859	55	45	91.824799	السمو
5	1	1	1	54	8	1747	2859	56	45	92.020676	الشيخ
5	1	1	1	54	9	1685	2859	49	45	92.756966	نواف
5	1	1	1	54	10	1603	2859	62	45	92.019440	الأحمد
5	1	1	1	54	11	1516	2859	72	45	84.143425	الجابر
5	1	1	1	54	12	1423	2859	68	45	90.726425	وتقديره
5	1	1	1	54	13	1376	2859	40	45	92.531242	لسمو
5	1	1	1	54	14	1339	2859	24	45	92.836250	ولي
5	1	1	1	54	15	1286	2859	43	45	93.182495	العهد
5	1	1	1	54	16	1249	2859	29	45	93.189224	على
5	1	1	1	54	17	1224	2859	18	45	96.902786	ما
5	1	1	1	54	18	1172	2859	41	45	92.604469	أبداه
5	1	1	1	54	19	1137	2859	23	45	93.026985	من
5	1	1	1	54	20	149	2862	160	38	38.341427	ee
5	1	1	1	54	21	386	2862	100	20	39.321281	Pas
5	1	1	1	54	22	593	2896	4	4	59.476990	١
5	1	1	1	54	23	694	2895	4	4	40.540123	١
5	1	1	1	54	24	766	2889	60	9	24.932220	an
5	1	1	1	54	25	918	2894	6	3	59.090504	١‏
4	1	1	1	55	0	142	2893	2057	31	-1	
5	1	1	1	55	1	2002	2898	77	24	39.456383	ad
5	1	1	1	55	2	2196	2897	3	4	49.951168	:‏
5	1	1	1	55	3	1797	2916	4	5	64.448730	,
5	1	1	1	55	4	1211	2921	7	3	40.072018	1
5	1	1	1	55	5	921	2883	77	44	88.254639	السعودية
5	1	1	1	55	6	867	2893	41	16	33.274323	PVH‏
5	1	1	1	55	7	806	2883	45	44	92.025162	والتي
5	1	1	1	55	8	737	2883	59	44	91.113991	يسيّرها
5	1	1	1	55	9	696	2883	34	44	89.404976	مركز
5	1	1	1	55	10	644	2883	39	44	91.121399	الملك
5	1	1	1	55	11	580	2883	56	44	78.664223	سلمان
5	1	1	1	55	12	569	2883	4	44	61.787533	9
5	1	1	1	55	13	478	2899	74	24	69.342087	الفلسطيني
5	1	1	1	55	14	382	2900	65	23	92.451103	الشقيق
5	1	1	1	55	15	356	2900	13	22	65.607811	في
5	1	1	1	55	16	301	2899	31	17	93.042282	مختلف
5	1	1	1	55	17	215	2883	66	44	92.700432	الأزمات
5	1	1	1	55	18	138	2883	64	44	89.870239	والمحن
4	1	1	1	56	0	361	2908	1900	63	-1	
5	1	1	1	56	1	2212	2917	53	35	92.503677	سلمان
5	1	1	1	56	2	2181	2917	21	35	92.503677	بن
5	1	1	1	56	3	2087	2917	86	35	92.040878	عبدالعزيز
5	1	1	1	56	4	2061	2923	16	21	93.003235	آل
5	1	1	1	56	5	2001	2917	45	35	43.921143	aga‏
5	1	1	1	56	6	1960	2917	28	35	93.289467	ولي
5	1	1	1	56	7	1901	2917	51	35	92.261597	العهد
5	1	1	1	56	8	1818	2917	57	35	91.201309	الصباح
5	1	1	1	56	9	1770	2917	32	35	90.994301	أمير
5	1	1	1	56	10	1722	2917	38	35	92.855881	دولة
5	1	1	1	56	11	1656	2917	57	35	92.169998	الكويت
5	1	1	1	56	12	1606	2917	40	35	91.831947	رحمه
5	1	1	1	56	13	1562	2917	36	35	91.053131	الله.
5	1	1	1	56	14	1432	2916	63	31	92.358376	مشاعر
5	1	1	1	56	15	1366	2916	53	31	91.041031	أخوية
5	1	1	1	56	16	1306	2916	51	31	91.536400	صادقة
5	1	1	1	56	17	1258	2916	37	31	92.863930	تجاه
5	1	1	1	56	18	1211	2916	36	31	91.380257	دولة
5	1	1	1	56	19	1138	2916	63	31	91.565636	الكويت
5	1	1	1	56	20	944	2912	54	53	42.925602	لإغافة
5	1	1	1	56	21	909	2944	23	15	12.270264	sy‏
5	1	1	1	56	22	847	2943	17	16	51.036907	5
5	1	1	1	56	23	791	2944	4	4	74.059296	نى
5	1	1	1	56	24	760	2944	4	4	91.414551	ضمن
5	1	1	1	56	25	657	2910	51	61	91.260620	الجسر
5	1	1	1	56	26	589	2910	56	61	92.079063	الجوي
5	1	1	1	56	27	520	2908	32	63	70.329788	التى
5	1	1	1	56	28	485	2908	25	63	35.166695	تمر
5	1	1	1	56	29	458	2908	20	63	35.166695	يه
5	1	1	1	56	30	361	2923	6	3	79.792755	2
4	1	1	1	57	0	161	2962	2100	43	-1	
5	1	1	1	57	1	2209	2958	52	45	91.494522	رئيس
5	1	1	1	57	2	2150	2958	46	45	96.827911	مجلس
5	1	1	1	57	3	2057	2958	77	45	57.244789	الوزراءء
5	1	1	1	57	4	2012	2958	32	45	93.286079	بعد
5	1	1	1	57	5	1947	2958	58	45	93.293518	وصوله
5	1	1	1	57	6	1911	2958	29	45	93.305939	يوم
5	1	1	1	57	7	1843	2958	41	45	79.252014	وكان
5	1	1	1	57	8	1812	2958	21	45	79.252014	في
5	1	1	1	57	9	1728	2969	148	26	92.957336	استقبال
5	1	1	1	57	10	1683	2958	35	45	93.248917	سمو
5	1	1	1	57	11	1644	2958	29	45	95.949738	ولي
5	1	1	1	57	12	1590	2958	44	45	93.290916	العهد
5	1	1	1	57	13	1512	2958	71	45	81.451965	بالمطار
5	1	1	1	57	14	1427	2969	64	26	92.654106	وشعبها
5	1	1	1	57	15	1402	2958	18	45	75.213638	في
5	1	1	1	57	16	1322	2969	169	26	93.158562	مصابهم.
5	1	1	1	57	17	988	2962	4	5	69.550903	١‏
5	1	1	1	57	18	779	2964	104	6	31.976395	0646
5	1	1	1	57	19	591	2963	98	6	0.000000	دازيد
5	1	1	1	57	20	470	2963	57	7	0.000000	دارا
5	1	1	1	57	21	317	2986	13	13	93.773979	©
5	1	1	1	57	22	211	2958	94	51	91.374313	التفاصيل
5	1	1	1	57	23	161	2958	38	51	57.959881	ص١١‏
4	1	1	1	58	0	1143	3012	171	23	-1	
5	1	1	1	58	1	1301	3016	13	13	96.521790	©
5	1	1	1	58	2	1197	3008	93	31	90.771179	التفاصيل
5	1	1	1	58	3	1143	3008	43	31	71.634018	Pya‏
1	2	0	0	0	0	0	0	2363	3189	-1	
2	2	1	0	0	0	142	153	2079	2840	-1	
3	2	1	1	0	0	142	153	2077	2840	-1	
4	2	1	1	1	0	653	153	1534	22	-1	
5	2	1	1	1	1	653	172	17	3	40.733513	a.
5	2	1	1	1	2	1976	153	211	22	0.000000	AEN
5	2	1	1	1	3	2036	149	51	37	0.000000	AEN
5	2	1	1	1	4	2095	153	92	22	47.023209	AA
4	2	1	1	2	0	509	169	1671	19	-1	
5	2	1	1	2	1	509	172	41	16	91.698921	5012
5	2	1	1	2	2	651	171	53	17	89.462547	السنة
5	2	1	1	2	3	616	172	27	16	93.138145	102
5	2	1	1	2	4	557	167	49	29	90.676155	العدد‎
5	2	1	1	2	5	2111	182	11	4	17.101135	Se
5	2	1	1	2	6	2145	169	35	19	6.106987	pene
4	2	1	1	3	0	225	161	1984	71	-1	
5	2	1	1	3	1	319	186	92	29	96.134888	مجلس
5	2	1	1	3	2	225	186	81	28	59.539719	الوزراء‎
5	2	1	1	3	3	783	204	6	3	32.050652	a
5	2	1	1	3	4	806	199	16	8	39.898254	ay
5	2	1	1	3	5	951	204	6	3	37.441883	7
5	2	1	1	3	6	1863	171	35	52	96.683311	2
5	2	1	1	3	7	1935	161	3	71	95.014496	|
5	2	1	1	3	8	1954	176	22	43	63.809811	@
5	2	1	1	3	9	1988	185	59	23	56.934349	Alc
5	2	1	1	3	10	2055	182	118	28	17.460693	امّالقرئ‎
5	2	1	1	3	11	2187	176	22	42	14.757416	i>
4	2	1	1	4	0	379	203	1801	18	-1	
5	2	1	1	4	1	379	210	4	5	27.730911	°
5	2	1	1	4	2	529	204	50	17	96.857758	2023
5	2	1	1	4	3	780	203	55	18	92.162636	الاخرة
5	2	1	1	4	4	703	204	69	17	36.515652	21445
5	2	1	1	4	5	673	204	23	17	73.859383	22
5	2	1	1	4	6	654	209	10	12	95.802856	د‎
5	2	1	1	4	7	845	203	73	18	81.455841	Walaa
5	2	1	1	4	8	927	204	11	17	93.097115	9
5	2	1	1	4	9	948	203	73	18	92.896614	الجمعة‎
5	2	1	1	4	10	2111	207	30	4	33.716858	woe
4	2	1	1	5	0	509	193	1678	48	-1	
5	2	1	1	5	1	509	209	17	19	77.617554	02023
5	2	1	1	5	2	591	208	59	19	91.482681	يسمبر‎
5	2	1	1	5	3	787	193	27	47	78.392349	ya
5	2	1	1	5	4	2149	205	42	48	48.948578	نري"
5	2	1	1	5	5	2137	219	3	22	51.909443	|
5	2	1	1	5	6	2095	205	36	48	15.272919	نرج
5	2	1	1	5	7	2038	205	36	48	27.910355	سرج
5	2	1	1	5	8	1976	205	41	48	43.750854	مره‎
4	2	1	1	6	0	779	299	836	16	-1	
5	2	1	1	6	1	779	307	6	6	84.689117	5
5	2	1	1	6	2	1102	307	6	6	75.619232	5
5	2	1	1	6	3	1486	306	50	7	0.000000	.6اام
5	2	1	1	6	4	1168	299	14	14	8.368446	م‎
5	2	1	1	6	5	1600	304	15	11	65.044121	5-5
4	2	1	1	7	0	717	307	929	44	-1	
5	2	1	1	7	1	1518	307	128	43	66.821350	برئاسة
5	2	1	1	7	2	1407	307	98	42	90.075966	خادم
5	2	1	1	7	3	1237	307	157	43	91.489586	الحرمين
5	2	1	1	7	4	1033	307	191	43	63.876389	الشريفين
5	2	1	1	7	5	1002	332	17	7	92.528870	..
5	2	1	1	7	6	854	307	135	44	93.299988	مجلس
5	2	1	1	7	7	717	307	125	43	81.266045	الوزراء:‎
4	2	1	1	8	0	527	377	1297	125	-1	
5	2	1	1	8	1	1535	390	138	106	44.704887	الهيئة
5	2	1	1	8	2	1315	377	201	125	53.391037	السعودية
5	2	1	1	8	3	1151	377	141	125	81.482735	للألعا
5	2	1	1	8	4	834	393	218	105	32.911369	الرياصات
5	2	1	1	8	5	527	390	277	107	41.332935	الالكتروليهة‎
5	2	1	1	8	6	1731	388	93	86	62.555138	Lil
4	2	1	1	9	0	556	422	1272	89	-1	
5	2	1	1	9	1	556	473	23	33	11.552765	Co
5	2	1	1	9	2	601	422	33	76	76.962807	9
5	2	1	1	9	3	755	483	10	20	87.039268	$
5	2	1	1	9	4	954	476	22	33	0.000000	Co
5	2	1	1	9	5	1055	422	33	76	48.125862	J
5	2	1	1	9	6	1122	481	13	21	82.426460	4
5	2	1	1	9	7	1322	477	22	33	16.979813	Co
5	2	1	1	9	8	1588	477	23	34	51.030979	«٠
5	2	1	1	9	9	1700	429	24	58	88.462296	2
5	2	1	1	9	10	1818	483	10	20	89.771255	$
4	2	1	1	10	0	2019	541	198	30	-1	
5	2	1	1	10	1	2119	541	74	30	90.982689	الرياض
5	2	1	1	10	2	2090	537	15	45	88.357941	-
5	2	1	1	10	3	2019	541	175	30	91.621124	واس‎
5	2	1	1	10	4	2204	548	13	14	95.779022	©
4	2	1	1	11	0	1414	584	804	33	-1	
5	2	1	1	11	1	1414	614	2	3	16.231010	١
5	2	1	1	11	2	2120	588	43	25	91.694138	خادم
5	2	1	1	11	3	2043	588	69	24	91.825966	الحرمين
5	2	1	1	11	4	1959	587	75	25	88.914986	الشريفين
5	2	1	1	11	5	1914	588	37	17	81.226387	الملك
5	2	1	1	11	6	1845	589	62	21	91.730850	سلمان
5	2	1	1	11	7	1818	591	21	20	93.269348	بن
5	2	1	1	11	8	1786	580	28	43	96.360931	عبد
5	2	1	1	11	9	1719	580	59	43	92.035591	العزيز‎
5	2	1	1	11	10	2170	584	48	27	34.162430	nul,
4	2	1	1	12	0	1417	624	802	31	-1	
5	2	1	1	12	1	1417	640	20	13	44.810020	a
5	2	1	1	12	2	2198	620	26	39	96.737366	آل
5	2	1	1	12	3	2134	624	85	27	92.157555	سعود
5	2	1	1	12	4	2089	620	40	39	92.178627	حفظه
5	2	1	1	12	5	2040	620	40	39	83.799644	الله,
5	2	1	1	12	6	1972	648	43	3	91.793129	الجلسة
5	2	1	1	12	7	1920	620	35	39	93.306030	التي
5	2	1	1	12	8	1862	620	50	39	93.211060	عقدها
5	2	1	1	12	9	1812	629	46	22	93.282539	مجلس
5	2	1	1	12	10	1725	629	70	23	35.589806	الوزراء»‎
4	2	1	1	13	0	899	661	1319	39	-1	
5	2	1	1	13	1	899	661	172	39	43.849277	ee
5	2	1	1	13	2	1425	670	14	20	36.174438	x
5	2	1	1	13	3	1719	660	68	37	49.499023	ديسمبر‎
5	2	1	1	13	4	1799	668	20	16	82.231461	١9
5	2	1	1	13	5	2193	660	28	37	96.733894	يوم
5	2	1	1	13	6	2120	660	60	37	90.868584	الثلاثاء
5	2	1	1	13	7	2102	670	8	14	46.333675	5
5	2	1	1	13	8	2042	660	50	37	92.889740	جمادى
5	2	1	1	13	9	1973	660	55	37	91.673119	الآخرة
5	2	1	1	13	10	1934	669	28	16	65.639267	445
5	2	1	1	13	11	1904	669	16	16	68.923782	١ه
5	2	1	1	13	12	1827	660	71	37	92.456474	الموافق‎
4	2	1	1	14	0	910	693	115	13	-1	
5	2	1	1	14	1	910	693	115	13	31.068863	0
4	2	1	1	15	0	871	691	1347	44	-1	
5	2	1	1	15	1	871	691	135	34	51.724091	42
5	2	1	1	15	2	1427	716	4	10	55.993019	;
5	2	1	1	15	3	2047	710	93	25	92.990379	الرياض.‎
5	2	1	1	15	4	2134	697	54	42	17.166183	gate
5	2	1	1	15	5	2195	710	23	15	17.166183	tt
4	2	1	1	16	0	804	745	1414	52	-1	
5	2	1	1	16	1	804	771	63	26	0.000000	ss
5	2	1	1	16	2	1140	776	10	17	37.080162	١
5	2	1	1	16	3	2192	750	26	25	30.273727	وف
5	2	1	1	16	4	2138	737	47	46	93.175392	بداية
5	2	1	1	16	5	2058	737	73	46	73.457962	الجلسة؛
5	2	1	1	16	6	2003	737	41	46	93.063118	أعرب
5	2	1	1	16	7	1943	737	50	46	13.104858	مجلس
5	2	1	1	16	8	1860	745	186	30	89.950027	الوزراء
5	2	1	1	16	9	1834	737	21	46	93.306107	عن
5	2	1	1	16	10	1790	737	36	46	96.402596	بالغ
5	2	1	1	16	11	1723	750	59	22	93.078430	التقدير‎
4	2	1	1	17	0	802	776	350	18	-1	
5	2	1	1	17	1	868	780	18	12	50.042145	دع
5	2	1	1	17	2	802	779	49	9	11.624283	سمحي‎
5	2	1	1	17	3	902	781	5	5	36.855206	a
5	2	1	1	17	4	961	787	53	7	54.919872	7
5	2	1	1	17	5	1096	781	7	6	43.899456	5
5	2	1	1	17	6	1138	776	14	11	31.692856	"-
4	2	1	1	18	0	795	777	1424	52	-1	
5	2	1	1	18	1	795	794	23	27	69.400726	3
5	2	1	1	18	2	826	787	18	38	60.321865	3
5	2	1	1	18	3	844	789	52	23	30.294571	Ws
5	2	1	1	18	4	916	786	117	43	39.447426	ار‎
5	2	1	1	18	5	1046	783	62	44	28.521843	FN
5	2	1	1	18	6	1124	777	35	44	0.000000	pe
5	2	1	1	18	7	1426	795	48	30	25.153130	ee
5	2	1	1	18	8	2156	791	63	22	91.931992	لجهود
5	2	1	1	18	9	2080	791	70	23	92.135742	صاحب
5	2	1	1	18	10	2024	783	48	38	71.240295	السمو
5	2	1	1	18	11	1957	783	58	38	90.284279	الملكي
5	2	1	1	18	12	1918	791	25	24	92.360268	ولي
5	2	1	1	18	13	1859	790	51	22	91.779030	العهد
5	2	1	1	18	14	1800	783	51	38	88.758514	رئيس
5	2	1	1	18	15	1720	783	67	38	28.275871	مجلس‎
4	2	1	1	19	0	810	816	1407	54	-1	
5	2	1	1	19	1	804	831	43	28	23.455917	ا‎
5	2	1	1	19	2	994	816	117	54	19.175140	oR
5	2	1	1	19	3	1134	819	44	42	13.873871	re
5	2	1	1	19	4	1422	824	48	32	44.867172	5-8
5	2	1	1	19	5	2155	831	62	22	93.022263	الوزراء
5	2	1	1	19	6	2107	816	37	44	92.433121	حفظه
5	2	1	1	19	7	2074	816	26	44	54.405289	ال
5	2	1	1	19	8	2044	831	11	25	48.065712	ف
5	2	1	1	19	9	1986	816	45	44	84.916077	قيادة
5	2	1	1	19	10	1948	816	31	44	93.300789	ملف
5	2	1	1	19	11	1853	830	82	16	89.819962	استضافة
5	2	1	1	19	12	1794	816	52	44	62.626892	المملكة
5	2	1	1	19	13	1724	816	60	44	62.626892	لمعرض‎
4	2	1	1	20	0	782	857	1435	51	-1	
5	2	1	1	20	1	782	886	12	7	64.991966	7
5	2	1	1	20	2	870	863	19	22	57.193993	3?
5	2	1	1	20	3	984	857	126	51	17.732483	iN
5	2	1	1	20	4	1136	862	41	41	11.011543	ae
5	2	1	1	20	5	1446	864	35	23	70.023033	5
5	2	1	1	20	6	2020	860	58	40	92.548271	وفوزها
5	2	1	1	20	7	1976	871	33	23	93.225540	بهذا
5	2	1	1	20	8	1911	871	57	17	91.933060	الحدث
5	2	1	1	20	9	1840	871	63	23	48.346786	العالمي»
5	2	1	1	20	10	1792	871	38	21	93.241058	الذي
5	2	1	1	20	11	1724	871	61	24	92.195892	ينسجم‎
5	2	1	1	20	12	2090	871	53	24	31.276505	(Tots
5	2	1	1	20	13	2157	871	60	24	92.357582	(إكسبو‎
4	2	1	1	21	0	807	893	1093	26	-1	
5	2	1	1	21	1	768	893	42	26	27.939804	ait
5	2	1	1	21	2	999	895	1	8	32.316193	١١
5	2	1	1	21	3	1738	893	63	23	15.852905	ةماه
5	2	1	1	21	4	1061	898	6	14	31.479614	د‎
5	2	1	1	21	5	1850	895	5	2	53.665100	deat
5	2	1	1	21	6	1888	912	12	4	38.194389	Uae
4	2	1	1	22	0	757	898	1461	67	-1	
5	2	1	1	22	1	757	911	58	40	42.263599	72
5	2	1	1	22	2	1065	904	38	47	50.514435	ir
5	2	1	1	22	3	1135	898	72	67	17.873886	HBA
5	2	1	1	22	4	2191	901	32	49	96.747269	مع
5	2	1	1	22	5	2121	912	97	34	92.505272	دورها
5	2	1	1	22	6	2050	912	64	24	92.505272	الريادي
5	2	1	1	22	7	1949	912	94	25	92.976410	والمحوري
5	2	1	1	22	8	1864	912	79	22	89.258682	ومكانتها
5	2	1	1	22	9	1782	912	75	23	12.518448	الدولية,
5	2	1	1	22	10	1724	912	50	26	92.989349	ويأتي‎
4	2	1	1	23	0	783	945	1417	20	-1	
5	2	1	1	23	1	783	961	38	4	31.752808	wie
5	2	1	1	23	2	1095	945	1	6	12.697678	A
5	2	1	1	23	3	1130	958	3	3	0.599747	A
5	2	1	1	23	4	1151	949	14	15	38.725925	ed
5	2	1	1	23	5	1206	945	4	7	0.000000	hy
5	2	1	1	23	6	1735	953	6	3	79.365967	8
5	2	1	1	23	7	1824	951	4	4	80.600693	1
5	2	1	1	23	8	1914	952	21	5	29.541084	see
5	2	1	1	23	9	1948	952	26	4	39.811382	yy
5	2	1	1	23	10	2018	954	7	3	81.400993	8
5	2	1	1	23	11	2074	954	6	3	66.008659	5
5	2	1	1	23	12	2130	952	4	4	62.546852	.
5	2	1	1	23	13	2193	954	7	3	95.656975	5
4	2	1	1	24	0	769	945	1448	54	-1	
5	2	1	1	24	1	769	954	15	36	55.471825	53
5	2	1	1	24	2	807	979	16	12	74.206841	5
5	2	1	1	24	3	1082	951	7	42	79.081421	/
5	2	1	1	24	4	1130	952	19	37	70.146011	35
5	2	1	1	24	5	1156	948	122	51	24.581718	ae
5	2	1	1	24	6	2151	945	66	46	84.727676	امتدادا
5	2	1	1	24	7	2051	953	93	22	92.437820	لنجاحاتها
5	2	1	1	24	8	1965	952	77	23	91.958977	المتوالية
5	2	1	1	24	9	1944	956	13	22	73.169724	في
5	2	1	1	24	10	1878	953	58	23	92.555344	تنظيم
5	2	1	1	24	11	1801	952	69	21	92.569519	المحافل
5	2	1	1	24	12	1725	952	68	23	76.747391	العالمية,‎
4	2	1	1	25	0	769	986	1449	56	-1	
5	2	1	1	25	1	769	1002	18	32	53.751488	1
5	2	1	1	25	2	819	1000	26	27	60.168449	rt
5	2	1	1	25	3	1075	1003	9	33	73.262497	/
5	2	1	1	25	4	1130	986	121	52	37.833256	20
5	2	1	1	25	5	1261	993	66	49	80.318619	27
